province_id,school_text,label_school_id
29,18-р сургууль,29
29,18-р сургууль,29
29,Смарт сургууль,29
29,32 дугаар сургууль,29
12,Билигт-Өргөө,12
3,Номгон,3
3,Баянлиг ЕБС,3
3,Баянлиг ЕБС,3
3,Баянлиг ЕБС,3
15,Дарьганга сумын ЕБС,15
2,Эмпати,2
2,Ногооннуур ЕБС,2
4,Гурванбулаг сумын ЕБС,4
4,Булган сумын ЕБ 1-р сургууль,4
4,Хангал сумын Хялганат тосгоны ЕБС,4
21,Хан Хэнтий,21
21,Өмнөдэлгэр,21
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
9,11-р сургууль,9
20,Эрдмийн далай,20
25,Шилдэг,25
28,35-р сургууль,28
24,Жаргалан олон улсын сургууль,24
29,60-р сургууль,29
7,Шинэ алхам сургууль,7
8,Даланжаргалан,8
20,Авьяас,20
20,Түнэл,20
20,Цагаан-Уул,20
19,Дуут сумын сургууль,19
11,Завхан 3-р сургууль,11
11,Завхан 3-р сургууль,11
30,17-р сургууль,30
30,50 дугаар сургууль,30
27,12-р сургууль,27
27,122-р сургууль,27
27,152-р сургууль,27
24,19-р сургууль,24
24,73-р сургууль,24
25,30-р сургууль,25
25,30-р сургууль,25
25,126-р сургууль,25
25,Амгалан сургууль,25
25,Амжилт кибер сургууль,25
28,3-р сургууль,28
28,Логарифм сургууль,28
28,Үй цай сургууль,28
29,130-р сургууль,29
29,130-р сургууль,29
29,18-р сургууль,29
29,75 сургууль,29
5,3-р сургууль,5
17,Хүмүүн,17
4,Хутаг-Өндөр сумын ЕБС,4
21,Бор-Өндөр,21
21,Норовлин,21
21,Дадал,21
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
29,15-р сургууль,29
9,Шинэ хөгжил сургууль,9
9,Фловер сургууль,9
25,Шилдэг,25
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
7,16-р сургууль,7
8,Сайншанд I,8
8,Өргөн,8
20,Титэм,20
20,Түнэл,20
20,Хатгал,20
16,Ерөө сумын Бугант тосгоны ЕБС,16
11,Завхан 3-р сургууль,11
11,Завхан 3-р сургууль,11
11,Баянтэс,11
27,65-р сургууль,27
27,123 дугаар сургууль,27
27,123 дугаар сургууль,27
27,153-р сургууль,27
24,51-р сургууль,24
24,Эрхэт эрдэм,24
25,30-р сургууль,25
25,30-р сургууль,25
25,33-р сургууль,25
25,111-р сургууль,25
25,68-р сургууль,25
25,Путонхуа,25
25,Амжилт кибер сургууль,25
28,1,28
28,3 дугаар сургууль,28
28,71 дүгээр сургууль,28
28,71 дүгээр сургууль,28
28,Логарифм сургууль,28
28,Шинэ үе,28
29,130-р сургууль,29
29,130-р сургууль,29
29,18-р сургууль,29
29,114-р сургууль,29
29,26-р сургууль,29
29,Смарт сургууль,29
29,115-р сургууль,29
29,32 дугаар сургууль,29
12,ЕБ-ын 4 дүгээр сургууль,12
12,ЕБ-ын 5 дугаар сургууль,12
3,Номгон,3
15,4 дүгээр сургууль,15
21,Дадал,21
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
29,15-р сургууль,29
29,Сингапур скүл оф Монголиа,29
25,Шилдэг,25
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
25,Шилдэг,25
8,Замын-Үүд II,8
8,Сайхандулаан,8
20,Галт,20
20,Тариалан,20
20,Түнэл,20
11,Тэс ЕБС,11
11,Чандмань-Эрдэнэ сургууль,11
11,Завхан 3-р сургууль,11
11,Завхан 3-р сургууль,11
27,104-р сургууль,27
27,122-р сургууль,27
27,151-р сургууль,27
24,51-р сургууль,24
24,141-р сургууль,24
24,Шинэ эрин,24
24,Шинэ эрин,24
25,30-р сургууль,25
25,33,25
25,Олонлог Академи,25
28,71 дүгээр сургууль,28
29,130-р сургууль,29
29,130-р сургууль,29
29,18-р сургууль,29
29,41-р сургууль,29
29,Смарт сургууль,29
29,32 дугаар сургууль,29
29,32 дугаар сургууль,29
5,Бугат,5
5,3-р сургууль,5
12,ЕБ-ын 5 дугаар сургууль,12
26,119 -р сургууль,26
3,Номундалай,3
26,Эрдмийн Оргил сургууь,26
26,103-р сургууль,26
2,Бастама,2
2,Ногооннуур ЕБС,2
2,Ногооннуур ЕБС,2
4,Гурванбулаг сумын ЕБС,4
21,Бор-Өндөр,21
21,Бор-Өндөр,21
13,Арвайхээр сумын ЕБ-ын 2-р сургууль,13
29,15-р сургууль,29
9,Матад ЕБС,9
9,Чойбалсан ЕБС,9
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
25,Шилдэг,25
1,Өгийнуур ЕБС,1
1,Цэцэрлэг сум ЕБС,1
8,Сайншанд I,8
8,Сайншанд I,8
20,Дэлгэрмөрөн,20
20,Түнэл,20
11,Завхан 3-р сургууль,11
11,Нөмрөг ЕБС,11
30,72 дугаар сургууль,30
27,65-р сургууль,27
27,122-р сургууль,27
27,154-р сургууль,27
24,51-р сургууль,24
25,30-р сургууль,25
25,48-р сургууль,25
25,48-р сургууль,25
25,Амгалан сургууль,25
28,1 дүгээр сургууль,28
28,Логарифм сургууль,28
28,Логарифм сургууль,28
29,130-р сургууль,29
29,18-р сургууль,29
29,18-р сургууль,29
29,Смарт сургууль,29
29,Смарт сургууль,29
29,Смарт сургууль,29
29,Орчлон олон улсын сургууль,29
12,ЕБ-ын 5 дугаар сургууль,12
3,Баянлиг ЕБС,3
15,1 дүгээр сургууль,15
15,2 дүгээр сургууль,15
15,Баяндэлгэр сумын ЕБС,15
2,Дарын Цогцолбор сургууль,2
2,Ногооннуур ЕБС,2
2,Алтай ЕБС,2
4,Булган аймгйин Сэлэнгэ сумын ЕБС,4
10,Мандал ЕБС,10
21,Бор-Өндөр,21
21,Бор-Өндөр,21
13,Тэмүүлэл-Эрдэм,13
13,Хархорин сумын ЕБ-ын 2-р сургууль,13
20,Эрдмийн далай,20
29,Шинэ Зуун Билэг,29
25,Шилдэг,25
28,35-р сургууль,28
29,Цэлмэг дижитал сургууль,29
7,14-р сургууль,7
8,Сайншанд I,8
8,Сайншанд I,8
8,Даланжаргалан,8
8,Өргөн,8
20,Титэм,20
20,Түнэл,20
20,Ханх ЕБС,20
19,1-р сургууль,19
14,Даланзадгад сумын Ерөнхий боловсролын 1-р сургууль,14
14,Даланзадгад сумын Ерөнхий боловсролын 5-р сургууль,14
16,Баруунбүрэн сумын ЕБС,16
16,Ерөө сумын ЕБС,16
11,Завхан 3-р сургууль,11
11,Баянтэс,11
30,23 дугаар сургууль,30
27,152-р сургууль,27
24,13-р сургууль,24
24,Шинэ эхлэл,24
24,Наран,24
25,30-р сургууль,25
25,97-р сургууль,25
28,1,28
28,2 дугаар сургууль,28
28,3 дугаар сургууль,28
28,Монгол Оросын хамтарсан сургууль,28
28,Логарифм сургууль,28
29,130-р сургууль,29
29,32 дугаар сургууль,29
29,75 сургууль,29
3,Баянлиг ЕБС,3
3,Жаргалант ЕБС,3
2,Дарын Цогцолбор сургууль,2
2,Ногооннуур ЕБС,2
4,Гурванбулаг сумын ЕБС,4
21,Хан Хэнтий,21
24,Жаргалан олон улсын сургууль,24
25,Шилдэг,25
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
14,EБоловсролын 7-р сургууль,14
29,Жэт олон улсын сургууль,29
29,10-р сургууль,29
1,1-р сургууль,1
8,Өргөн,8
8,Сайхандулаан,8
20,Ирээдүй,20
20,Мөрөн Гурван-Эрдэнэ,20
20,Титэм,20
19,Дуут сумын сургууль,19
16,Мандал сумын ЕБ-ын 4-р сургууль,16
16,Хүдэр  сумын ЕБС,16
16,Шаамар сумын Дулаанхаан тосгоны ЕБС,16
30,23 дугаар сургууль,30
27,65-р сургууль,27
27,104-р сургууль,27
27,123-р сургууль,27
27,153-р сургууль,27
27,151-р сургууль,27
27,152-р сургууль,27
24,28,24
24,Эрхэт Эрдэм,24
25,14,25
25,48-р сургууль,25
25,97-р сургууль,25
25,Бага тэнгэр,25
25,Олонлог Академи,25
25,Амжилт кибер сургууль,25
28,1-р сургууль,28
28,31,28
29,Гурван тамир,29
29,130-р сургууль,29
29,130-р сургууль,29
29,130-р сургууль,29
29,Смарт сургууль,29
29,32 дугаар сургууль,29
5,Бигэр,5
6,"Сүмбэр, 5-р сургууль",6
26,119 -р сургууль,26
2,Өлгий-4,2
17,Эрдэнэсант,17
4,Хишиг-Өндөр ЕБС,4
4,Хутаг-Өндөр сумын ЕБС,4
14,Политехник коллеж,14
29,15-р сургууль,29
25,Шилдэг,25
25,Шилдэг,25
14,EБоловсролын 7-р сургууль,14
28,35-р сургууль,28
8,Мандах,8
20,Титэм,20
20,Титэм,20
20,Түнэл,20
14,Даланзадгад сумын Ерөнхий боловсролын 3-р сургууль,14
16,Мандал сумын ЕБ-ын 3-р сургууль,16
11,Баянтэс,11
11,Нөмрөг ЕБС,11
30,23 дугаар сургууль,30
30,50 дугаар сургууль,30
22,Боловсрол,22
27,123-р сургууль,27
27,151-р сургууль,27
24,19-р сургууль,24
25,30-р сургууль,25
25,48-р сургууль,25
25,68-р сургууль,25
25,Эм Ай Ю,25
25,Олонлог Академи,25
25,Амжилт кибер сургууль,25
28,3 дугаар сургууль,28
28,71 дүгээр сургууль,28
29,163-р сургууль,29
29,18-р сургууль,29
29,Смарт сургууль,29
29,Смарт сургууль,29
29,32 дугаар сургууль,29
12,ЕБ-ын 3 дугаар сургууль,12
6,"Сүмбэр, 5-р сургууль",6
3,Баянлиг ЕБС,3
15,3р сургууль,15
2,Ногооннуур ЕБС,2
2,Ногооннуур ЕБС,2
4,Гурванбулаг сумын ЕБС,4
21,Хан Хэнтий,21
21,Дадал,21
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
25,Шилдэг,25
25,Шилдэг,25
29,Шинэ Зуун Билэг,29
24,Жаргалан олон улсын сургууль,24
29,Шинэ Зуун Билэг,29
29,Шинэ Зуун Билэг,29
14,EБоловсролын 7-р сургууль,14
28,35-р сургууль,28
8,Даланжаргалан,8
8,Өргөн,8
20,Дэлгэрмөрөн,20
20,Титэм,20
19,Дарви сумын сургууль,19
11,Завхан 3-р сургууль,11
30,17 дугаар сургууль,30
30,23 дугаар сургууль,30
30,50 дугаар сургууль,30
27,65-р сургууль,27
27,123-р сургууль,27
27,Ирээдүй дунд,27
25,14-р сургууль,25
25,Бага тэнгэр,25
25,Олонлог Академи,25
28,1 дүгээр сургууль,28
28,11,28
29,130-р сургууль,29
29,130-р сургууль,29
29,130-р сургууль,29
29,18-р сургууль,29
29,18-р сургууль,29
29,34 дүгээр сургууль,29
29,34 дүгээр сургууль,29
29,41-р сургууль,29
29,Смарт сургууль,29
12,4-р сургууль,12
12,ЕБ-ын 5 дугаар сургууль,12
3,Номгон,3
3,Номундалай,3
26,103-р сургууль,26
3,Номундалай,3
15,2 дүгээр сургууль,15
2,Дарын Цогцолбор сургууль,2
4,Булган аймгйин Сэлэнгэ сумын ЕБС,4
10,Эрдмийн далай сургууль,10
21,Бор-Өндөр,21
21,Бор-Өндөр,21
21,Бор-Өндөр,21
21,Дадал,21
13,Төгрөг сумын ЕБ-ын сургууль,13
29,Шинэ Зуун Билэг,29
29,Шинэ Зуун Билэг,29
29,10-р сургууль,29
1,1 дугаар сургууль,1
1,Цэцэрлэг сум ЕБС,1
8,Даланжаргалан,8
8,Сайхандулаан,8
20,Дэлгэрмөрөн,20
20,Түнэл,20
20,Ханх ЕБС,20
20,Цагаан-Уул,20
16,Ерөө сумын Бугант тосгоны ЕБС,16
11,Завхан 3-р сургууль,11
11,Баянтэс,11
30,17 дугаар сургууль,30
30,23 дугаар сургууль,30
30,23 дугаар сургууль,30
30,57,30
27,65-р сургууль,27
27,151-р сургууль,27
27,Хөгжил сургууль,27
24,51-р сургууль,24
25,14,25
25,84-р сургууль,25
25,97-р сургууль,25
25,Олонлог Академи,25
25,Олонлог Академи,25
28,3-р сургууль,28
28,6 дугаар сургууль,28
28,71 дүгээр сургууль,28
29,130-р сургууль,29
29,130-р сургууль,29
29,130-р сургууль,29
29,130-р сургууль,29
29,Orchlon,29
29,75 сургууль,29
12,ЕБ-ын 3 дугаар сургууль,12
2,Дарын Цогцолбор сургууль,2
2,Ногооннуур ЕБС,2
4,Гурванбулаг сумын ЕБС,4
21,Бор-Өндөр,21
21,Галшар,21
13,Арвайхээр сумын ЕБ-ын 4-р сургууль,13
13,Бат-Өлзий сумын ЕБ-ын 1-р сургууль,13
9,12-р сургууль,9
9,Чойбалсан ЕБС,9
28,35-р сургууль,28
25,Шилдэг,25
